"movieId","title","imdbId","runtime","imdbRating","revenue","released","budget","genre"
"52287","Meet the Robinsons","0396555","95","6.9","169332978","2007-03-30","150000000","Comedy"
"52287","Meet the Robinsons","0396555","95","6.9","169332978","2007-03-30","150000000","Sci-Fi"
"52287","Meet the Robinsons","0396555","95","6.9","169332978","2007-03-30","150000000","Animation"
"52287","Meet the Robinsons","0396555","95","6.9","169332978","2007-03-30","150000000","Children"
"52287","Meet the Robinsons","0396555","95","6.9","169332978","2007-03-30","150000000","Action"
"52287","Meet the Robinsons","0396555","95","6.9","169332978","2007-03-30","150000000","Adventure"
"141124","FAQs","0396587","95","5.9","","2005-07-16","","Drama"
"30883","Fat Albert","0396592","93","4.3","48563556","2004-12-25","26000000","Comedy"
"30883","Fat Albert","0396592","93","4.3","48563556","2004-12-25","26000000","Fantasy"
"32289","Ice Princess","0396652","98","6.0","27645491","2005-03-18","25000000","Comedy"
"32289","Ice Princess","0396652","98","6.0","27645491","2005-03-18","25000000","Drama"
"32289","Ice Princess","0396652","98","6.0","27645491","2005-03-18","25000000","Children"
"8954","Lightning in a Bottle","0396705","103","7.6","","2004-08-05","","Documentary"
"43560","Nanny McPhee","0396752","97","6.6","123276807","2006-01-27","25000000","Comedy"
"43560","Nanny McPhee","0396752","97","6.6","123276807","2006-01-27","25000000","Fantasy"
"43560","Nanny McPhee","0396752","97","6.6","123276807","2006-01-27","25000000","Children"
"33164","House of Wax","0397065","108","5.3","68766121","2005-05-06","40000000","Thriller"
"33164","House of Wax","0397065","108","5.3","68766121","2005-05-06","40000000","Horror"
"43930","Just My Luck","0397078","103","5.3","38159905","2006-05-12","28000000","Comedy"
"43930","Just My Luck","0397078","103","5.3","38159905","2006-05-12","28000000","Romance"
"34532","Skeleton Key, The","0397101","104","6.5","93983911","2005-08-12","43000000","Horror"
"34532","Skeleton Key, The","0397101","104","6.5","93983911","2005-08-12","43000000","Mystery"
"34532","Skeleton Key, The","0397101","104","6.5","93983911","2005-08-12","43000000","Thriller"
"34532","Skeleton Key, The","0397101","104","6.5","93983911","2005-08-12","43000000","Drama"
"43917","Eight Below","0397313","120","7.3","120455994","2006-02-17","40000000","Drama"
"43917","Eight Below","0397313","120","7.3","120455994","2006-02-17","40000000","Adventure"
"43917","Eight Below","0397313","120","7.3","120455994","2006-02-17","40000000","Romance"
"43917","Eight Below","0397313","120","7.3","120455994","2006-02-17","40000000","Action"
"41571","Memoirs of a Geisha","0397535","145","7.3","162242962","2005-12-23","85000000","Drama"
"41571","Memoirs of a Geisha","0397535","145","7.3","162242962","2005-12-23","85000000","Romance"
"78160","Ricky Gervais Live: Animals","0397612","73","8.1","","2003-11-17","","Comedy"
"63859","Bolt","0397892","96","6.9","309979994","2008-11-21","150000000","Comedy"
"63859","Bolt","0397892","96","6.9","309979994","2008-11-21","150000000","Animation"
"63859","Bolt","0397892","96","6.9","309979994","2008-11-21","150000000","Children"
"63859","Bolt","0397892","96","6.9","309979994","2008-11-21","150000000","Action"
"63859","Bolt","0397892","96","6.9","309979994","2008-11-21","150000000","Adventure"
"40614","Derailed","0398017","108","6.6","57479076","2005-11-11","22000000","Drama"
"40614","Derailed","0398017","108","6.6","57479076","2005-11-11","22000000","Thriller"
"45382","Down in the Valley","0398027","114","6.5","852872","2005-12-09","8000000","Romance"
"45382","Down in the Valley","0398027","114","6.5","852872","2005-12-09","8000000","Drama"
"33646","Longest Yard, The","0398165","113","6.4","190320568","2005-05-27","82000000","Comedy"
"33646","Longest Yard, The","0398165","113","6.4","190320568","2005-05-27","82000000","Drama"
"81847","Tangled","0398286","100","7.8","592461732","2010-11-24","260000000","IMAX"
"81847","Tangled","0398286","100","7.8","592461732","2010-11-24","260000000","Animation"
"81847","Tangled","0398286","100","7.8","592461732","2010-11-24","260000000","Children"
"81847","Tangled","0398286","100","7.8","592461732","2010-11-24","260000000","Comedy"
"81847","Tangled","0398286","100","7.8","592461732","2010-11-24","260000000","Romance"
"81847","Tangled","0398286","100","7.8","592461732","2010-11-24","260000000","Fantasy"
"81847","Tangled","0398286","100","7.8","592461732","2010-11-24","260000000","Musical"
"42007","Rumor Has It...","0398375","97","5.5","88933562","2005-12-25","70000000","Drama"
"42007","Rumor Has It...","0398375","97","5.5","88933562","2005-12-25","70000000","Comedy"
"42007","Rumor Has It...","0398375","97","5.5","88933562","2005-12-25","70000000","Romance"
"31420","Assault on Precinct 13","0398712","109","6.3","35294470","2005-01-19","30000000","Thriller"
"31420","Assault on Precinct 13","0398712","109","6.3","35294470","2005-01-19","30000000","Action"
"31420","Assault on Precinct 13","0398712","109","6.3","35294470","2005-01-19","30000000","Crime"
"31420","Assault on Precinct 13","0398712","109","6.3","35294470","2005-01-19","30000000","Drama"
"50601","Bridge to Terabithia","0398808","96","7.2","137587063","2007-02-16","60000000","Children"
"50601","Bridge to Terabithia","0398808","96","7.2","137587063","2007-02-16","60000000","Fantasy"
"50601","Bridge to Terabithia","0398808","96","7.2","137587063","2007-02-16","60000000","Adventure"
"54251","Dorian Blues","0398963","88","6.9","","2006-09-28","","Comedy"
"37733","History of Violence, A","0399146","96","7.5","60740827","2005-09-30","32000000","Drama"
"37733","History of Violence, A","0399146","96","7.5","60740827","2005-09-30","32000000","Thriller"
"37733","History of Violence, A","0399146","96","7.5","60740827","2005-09-30","32000000","Crime"
"37733","History of Violence, A","0399146","96","7.5","60740827","2005-09-30","32000000","Action"
"34319","Island, The","0399201","136","6.9","162949164","2005-07-22","126000000","Action"
"34319","Island, The","0399201","136","6.9","162949164","2005-07-22","126000000","Sci-Fi"
"34319","Island, The","0399201","136","6.9","162949164","2005-07-22","126000000","Thriller"
"36529","Lord of War","0399295","122","7.6","72617068","2005-09-16","50000000","Thriller"
"36529","Lord of War","0399295","122","7.6","72617068","2005-09-16","50000000","Action"
"36529","Lord of War","0399295","122","7.6","72617068","2005-09-16","50000000","Drama"
"36529","Lord of War","0399295","122","7.6","72617068","2005-09-16","50000000","War"
"36529","Lord of War","0399295","122","7.6","72617068","2005-09-16","50000000","Crime"
"37477","Man, The","0399327","83","5.5","12382362","2005-09-09","","Crime"
"37477","Man, The","0399327","83","5.5","12382362","2005-09-09","","Comedy"
"37477","Man, The","0399327","83","5.5","12382362","2005-09-09","","Action"
"46919","End of the Spear","0399862","108","7.0","","2006-01-20","","Drama"
"27899","What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?)","0399877","109","5.3","10000000","2004-10-22","","Drama"
"27899","What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?)","0399877","109","5.3","10000000","2004-10-22","","Documentary"
"27899","What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?)","0399877","109","5.3","10000000","2004-10-22","","Comedy"
"66808","Far Cry","0400426","95","3.1","743","2008-10-02","30000000","Action"
"66808","Far Cry","0400426","95","3.1","743","2008-10-02","30000000","Drama"
"66808","Far Cry","0400426","95","3.1","743","2008-10-02","30000000","Adventure"
"33830","Herbie: Fully Loaded","0400497","101","4.7","66002004","2005-06-22","50000000","Adventure"
"33830","Herbie: Fully Loaded","0400497","101","4.7","66002004","2005-06-22","50000000","Comedy"
"33830","Herbie: Fully Loaded","0400497","101","4.7","66002004","2005-06-22","50000000","Romance"
"40959","Ice Harvest, The","0400525","92","6.3","","2005-11-23","","Comedy"
"40959","Ice Harvest, The","0400525","92","6.3","","2005-11-23","","Crime"
"40959","Ice Harvest, The","0400525","92","6.3","","2005-11-23","","Thriller"
"40959","Ice Harvest, The","0400525","92","6.3","","2005-11-23","","Action"
"48414","Open Season","0400717","83","6.2","197309027","2006-09-29","85000000","Adventure"
"48414","Open Season","0400717","83","6.2","197309027","2006-09-29","85000000","Comedy"
"48414","Open Season","0400717","83","6.2","197309027","2006-09-29","85000000","IMAX"
"48414","Open Season","0400717","83","6.2","197309027","2006-09-29","85000000","Animation"
"48414","Open Season","0400717","83","6.2","197309027","2006-09-29","85000000","Children"
"40870","C.R.A.Z.Y.","0401085","127","8.0","","2006-03-03","","Drama"
"31184","Appleseed (Appurushîdo)","0401233","101","7.0","1461989","2004-04-17","10000000","Action"
"31184","Appleseed (Appurushîdo)","0401233","101","7.0","1461989","2004-04-17","10000000","Animation"
"31184","Appleseed (Appurushîdo)","0401233","101","7.0","1461989","2004-04-17","10000000","Fantasy"
"31184","Appleseed (Appurushîdo)","0401233","101","7.0","1461989","2004-04-17","10000000","Sci-Fi"
"55814","Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)","0401383","112","8.0","19777647","2008-02-01","14000020","Drama"
"50912","Paris, I Love You (Paris, je t'aime)","0401711","120","7.3","4857367","2007-06-15","13000000","Romance"
"93363","John Carter","0401729","132","6.6","284139100","2012-03-09","250000000","Sci-Fi"
"93363","John Carter","0401729","132","6.6","284139100","2012-03-09","250000000","Adventure"
"93363","John Carter","0401729","132","6.6","284139100","2012-03-09","250000000","Action"
"93363","John Carter","0401729","132","6.6","284139100","2012-03-09","250000000","IMAX"
"32587","Sin City","0401792","124","8.1","158733820","2005-04-01","40000000","Mystery"
"32587","Sin City","0401792","124","8.1","158733820","2005-04-01","40000000","Crime"
"32587","Sin City","0401792","124","8.1","158733820","2005-04-01","40000000","Film-Noir"
"32587","Sin City","0401792","124","8.1","158733820","2005-04-01","40000000","Action"
"32587","Sin City","0401792","124","8.1","158733820","2005-04-01","40000000","Thriller"
"42738","Underworld: Evolution","0401855","106","6.8","111476513","2006-01-20","50000000","Horror"
"42738","Underworld: Evolution","0401855","106","6.8","111476513","2006-01-20","50000000","Action"
"42738","Underworld: Evolution","0401855","106","6.8","111476513","2006-01-20","50000000","Fantasy"
"51080","Breach","0401997","110","7.0","33231264","2007-02-16","","Drama"
"51080","Breach","0401997","110","7.0","33231264","2007-02-16","","Thriller"
"37386","Aeon Flux","0402022","93","5.5","53321673","2005-12-02","62000000","Sci-Fi"
"37386","Aeon Flux","0402022","93","5.5","53321673","2005-12-02","62000000","Action"
"42418","New World, The","0402399","135","6.7","30536013","2006-01-20","30000000","Romance"
"42418","New World, The","0402399","135","6.7","30536013","2006-01-20","30000000","Drama"
"42418","New World, The","0402399","135","6.7","30536013","2006-01-20","30000000","Adventure"
"31682","Nomi Song, The","0402406","98","7.4","","2005-03-24","","Documentary"
"31682","Nomi Song, The","0402406","98","7.4","","2005-03-24","","Musical"
"42015","Casanova","0402894","112","6.5","37691644","2006-01-06","","Adventure"
"42015","Casanova","0402894","112","6.5","37691644","2006-01-06","","Action"
"42015","Casanova","0402894","112","6.5","37691644","2006-01-06","","Romance"
"42015","Casanova","0402894","112","6.5","37691644","2006-01-06","","Drama"
"42015","Casanova","0402894","112","6.5","37691644","2006-01-06","","Comedy"
"36509","Cave, The","0402901","97","5.1","15007991","2005-08-26","30000000","Adventure"
"36509","Cave, The","0402901","97","5.1","15007991","2005-08-26","30000000","Thriller"
"36509","Cave, The","0402901","97","5.1","15007991","2005-08-26","30000000","Horror"
"36509","Cave, The","0402901","97","5.1","15007991","2005-08-26","30000000","Mystery"
"36509","Cave, The","0402901","97","5.1","15007991","2005-08-26","30000000","Sci-Fi"
"36509","Cave, The","0402901","97","5.1","15007991","2005-08-26","30000000","Action"
"54419","Czech Dream (Ceský sen)","0402906","90","7.5","17393","2007-06-15","","Documentary"
"47254","Chaos","0402910","106","6.5","10289","2005-12-15","20000000","Crime"
"47254","Chaos","0402910","106","6.5","10289","2005-12-15","20000000","Action"
"47254","Chaos","0402910","106","6.5","10289","2005-12-15","20000000","Thriller"
"47254","Chaos","0402910","106","6.5","10289","2005-12-15","20000000","Drama"
"34326","Last Days","0403217","97","5.8","1928985","2005-05-13","","Drama"
"31804","Night Watch (Nochnoy dozor)","0403358","114","6.5","50336279","2006-03-03","10000000","Fantasy"
"31804","Night Watch (Nochnoy dozor)","0403358","114","6.5","50336279","2006-03-03","10000000","Thriller"
"31804","Night Watch (Nochnoy dozor)","0403358","114","6.5","50336279","2006-03-03","10000000","Action"
"31804","Night Watch (Nochnoy dozor)","0403358","114","6.5","50336279","2006-03-03","10000000","Mystery"
"31804","Night Watch (Nochnoy dozor)","0403358","114","6.5","50336279","2006-03-03","10000000","Sci-Fi"
"31804","Night Watch (Nochnoy dozor)","0403358","114","6.5","50336279","2006-03-03","10000000","Horror"
"33669","Sisterhood of the Traveling Pants, The","0403508","119","6.6","39053061","2005-06-01","25000000","Drama"
"33669","Sisterhood of the Traveling Pants, The","0403508","119","6.6","39053061","2005-06-01","25000000","Comedy"
"33669","Sisterhood of the Traveling Pants, The","0403508","119","6.6","39053061","2005-06-01","25000000","Adventure"
"73266","Youth in Revolt","0403702","90","6.5","","2010-01-08","18000000","Comedy"
"73266","Youth in Revolt","0403702","90","6.5","","2010-01-08","18000000","Drama"
"73266","Youth in Revolt","0403702","90","6.5","","2010-01-08","18000000","Romance"
"8811","Yu-Gi-Oh!","0403703","89","4.4","29170410","2004-08-13","20000000","Adventure"
"8811","Yu-Gi-Oh!","0403703","89","4.4","29170410","2004-08-13","20000000","Fantasy"
"8811","Yu-Gi-Oh!","0403703","89","4.4","29170410","2004-08-13","20000000","Action"
"8811","Yu-Gi-Oh!","0403703","89","4.4","29170410","2004-08-13","20000000","Animation"
"8987","Bush's Brain","0403910","80","6.8","","2004-03-13","","Documentary"
"36535","Everything Is Illuminated","0404030","106","7.5","2697930","2005-10-14","7000000","Comedy"
"36535","Everything Is Illuminated","0404030","106","7.5","2697930","2005-10-14","7000000","Drama"
"37720","Exorcism of Emily Rose, The","0404032","119","6.7","144216468","2005-09-09","19000000","Drama"
"37720","Exorcism of Emily Rose, The","0404032","119","6.7","144216468","2005-09-09","19000000","Horror"
"37720","Exorcism of Emily Rose, The","0404032","119","6.7","144216468","2005-09-09","19000000","Thriller"
"37720","Exorcism of Emily Rose, The","0404032","119","6.7","144216468","2005-09-09","19000000","Crime"
"48696","Little Children","0404203","136","7.6","14821658","2007-02-09","26000000","Drama"
"48696","Little Children","0404203","136","7.6","14821658","2007-02-09","26000000","Romance"
"43921","Running Scared","0404390","122","7.4","9500000","2006-02-24","17000000","Crime"
"43921","Running Scared","0404390","122","7.4","9500000","2006-02-24","17000000","Thriller"
"43921","Running Scared","0404390","122","7.4","9500000","2006-02-24","17000000","Action"
"44555","Lives of Others, The (Das leben der Anderen)","0405094","137","8.5","70000000","2007-03-30","2000000","Romance"
"44555","Lives of Others, The (Das leben der Anderen)","0405094","137","8.5","70000000","2007-03-30","2000000","Drama"
"44555","Lives of Others, The (Das leben der Anderen)","0405094","137","8.5","70000000","2007-03-30","2000000","Thriller"
"30707","Million Dollar Baby","0405159","132","8.1","216763646","2005-01-28","30000000","Drama"
"27904","Scanner Darkly, A","0405296","100","7.1","7659918","2006-07-28","8700000","Drama"
"27904","Scanner Darkly, A","0405296","100","7.1","7659918","2006-07-28","8700000","Thriller"
"27904","Scanner Darkly, A","0405296","100","7.1","7659918","2006-07-28","8700000","Animation"
"27904","Scanner Darkly, A","0405296","100","7.1","7659918","2006-07-28","8700000","Mystery"
"27904","Scanner Darkly, A","0405296","100","7.1","7659918","2006-07-28","8700000","Sci-Fi"
"34332","Sky High","0405325","100","6.2","86369815","2005-07-29","35000000","Adventure"
"34332","Sky High","0405325","100","6.2","86369815","2005-07-29","35000000","Action"
"34332","Sky High","0405325","100","6.2","86369815","2005-07-29","35000000","Comedy"
"34332","Sky High","0405325","100","6.2","86369815","2005-07-29","35000000","Children"
"56003","Southland Tales","0405336","145","5.5","374743","2007-12-07","17000000","Sci-Fi"
"56003","Southland Tales","0405336","145","5.5","374743","2007-12-07","17000000","Comedy"
"56003","Southland Tales","0405336","145","5.5","374743","2007-12-07","17000000","Drama"
"56003","Southland Tales","0405336","145","5.5","374743","2007-12-07","17000000","Thriller"
"35836","40-Year-Old Virgin, The","0405422","116","7.2","109449237","2005-08-19","26000000","Romance"
"35836","40-Year-Old Virgin, The","0405422","116","7.2","109449237","2005-08-19","26000000","Comedy"
"86504","Voices from the List","0405455","77","7.4","","2004-04-14","","Documentary"
"60384","Z Channel: A Magnificent Obsession","0405496","120","7.6","","2007-08-16","","Documentary"
"37855","Prize Winner of Defiance Ohio, The","0406158","99","7.3","","2007-06-01","","Drama"
"40851","Zathura","0406375","101","6.1","64321501","2005-11-11","65000000","Children"
"40851","Zathura","0406375","101","6.1","64321501","2005-11-11","65000000","Adventure"
"40851","Zathura","0406375","101","6.1","64321501","2005-11-11","65000000","Action"
"40851","Zathura","0406375","101","6.1","64321501","2005-11-11","65000000","Fantasy"
"34523","The Chumscrubber","0406650","108","7.1","","2006-10-05","","Comedy"
"34523","The Chumscrubber","0406650","108","7.1","","2006-10-05","","Drama"
"48972","Lunacy (Sílení)","0407236","118","7.3","","2005-11-17","","Animation"
"48972","Lunacy (Sílení)","0407236","118","7.3","","2005-11-17","","Horror"
"42004","Transamerica","0407265","103","7.5","13350369","2006-03-03","1000000","Drama"
"42004","Transamerica","0407265","103","7.5","13350369","2006-03-03","1000000","Adventure"
"42004","Transamerica","0407265","103","7.5","13350369","2006-03-03","1000000","Comedy"
"34048","War of the Worlds","0407304","116","6.5","591739379","2005-06-29","132000000","Adventure"
"34048","War of the Worlds","0407304","116","6.5","591739379","2005-06-29","132000000","Thriller"
"34048","War of the Worlds","0407304","116","6.5","591739379","2005-06-29","132000000","Action"
"34048","War of the Worlds","0407304","116","6.5","591739379","2005-06-29","132000000","Sci-Fi"
"48516","Departed, The","0407887","151","8.5","291465034","2006-10-06","90000000","Drama"
"48516","Departed, The","0407887","151","8.5","291465034","2006-10-06","90000000","Thriller"
"48516","Departed, The","0407887","151","8.5","291465034","2006-10-06","90000000","Crime"
"56757","Sweeney Todd: The Demon Barber of Fleet Street","0408236","116","7.4","152000000","2007-12-21","50000000","Horror"
"56757","Sweeney Todd: The Demon Barber of Fleet Street","0408236","116","7.4","152000000","2007-12-21","50000000","Musical"
"56757","Sweeney Todd: The Demon Barber of Fleet Street","0408236","116","7.4","152000000","2007-12-21","50000000","Thriller"
"56757","Sweeney Todd: The Demon Barber of Fleet Street","0408236","116","7.4","152000000","2007-12-21","50000000","Drama"
"41997","Munich","0408306","164","7.6","130358911","2006-01-06","70000000","Drama"
"41997","Munich","0408306","164","7.6","130358911","2006-01-06","70000000","Crime"
"41997","Munich","0408306","164","7.6","130358911","2006-01-06","70000000","Thriller"
"41997","Munich","0408306","164","7.6","130358911","2006-01-06","70000000","Action"
"43871","Firewall","0408345","105","5.8","82800000","2006-02-10","45000000","Drama"
"43871","Firewall","0408345","105","5.8","82800000","2006-02-10","45000000","Thriller"
"43871","Firewall","0408345","105","5.8","82800000","2006-02-10","45000000","Crime"
"34321","Bad News Bears","0408524","113","5.8","34252847","2005-07-22","30000000","Comedy"
"34321","Bad News Bears","0408524","113","5.8","34252847","2005-07-22","30000000","Children"
"31437","Nobody Knows (Dare mo shiranai)","0408664","141","8.1","","2004-10-21","","Drama"
"33903","Edukators, The (Die Fetten Jahre sind vorbei)","0408777","127","7.5","","2004-11-25","","Drama"
"33903","Edukators, The (Die Fetten Jahre sind vorbei)","0408777","127","7.5","","2004-11-25","","Crime"
"33903","Edukators, The (Die Fetten Jahre sind vorbei)","0408777","127","7.5","","2004-11-25","","Comedy"
"33903","Edukators, The (Die Fetten Jahre sind vorbei)","0408777","127","7.5","","2004-11-25","","Romance"
"37727","Flightplan","0408790","98","6.2","223387299","2005-09-23","55000000","Action"
"37727","Flightplan","0408790","98","6.2","223387299","2005-09-23","55000000","Drama"
"37727","Flightplan","0408790","98","6.2","223387299","2005-09-23","55000000","Thriller"
"55261","Heartbreak Kid, The","0408839","116","5.8","127766650","2007-10-05","60000000","Romance"
"55261","Heartbreak Kid, The","0408839","116","5.8","127766650","2007-10-05","60000000","Drama"
"55261","Heartbreak Kid, The","0408839","116","5.8","127766650","2007-10-05","60000000","Comedy"
"39416","Kids in America","0408961","91","5.9","","2005-10-21","","Drama"
"39416","Kids in America","0408961","91","5.9","","2005-10-21","","Comedy"
"42732","Last Holiday","0408985","112","6.4","38399961","2006-01-13","45000000","Comedy"
"92966","Love Wrecked","0409011","87","4.9","","2006-06-08","","Comedy"
"92966","Love Wrecked","0409011","87","4.9","","2006-06-08","","Romance"
"45442","Poseidon","0409182","98","5.6","181674817","2006-05-12","160000000","Thriller"
"45442","Poseidon","0409182","98","5.6","181674817","2006-05-12","160000000","Action"
"45442","Poseidon","0409182","98","5.6","181674817","2006-05-12","160000000","Adventure"
"45442","Poseidon","0409182","98","5.6","181674817","2006-05-12","160000000","IMAX"
"34198","Russian Dolls (Les poupées russes)","0409184","125","7.1","23727301","2005-06-15","13000000","Romance"
"34198","Russian Dolls (Les poupées russes)","0409184","125","7.1","23727301","2005-06-15","13000000","Comedy"
"60684","Watchmen","0409459","162","7.6","185258983","2009-03-06","130000000","IMAX"
"60684","Watchmen","0409459","162","7.6","185258983","2009-03-06","130000000","Mystery"
"60684","Watchmen","0409459","162","7.6","185258983","2009-03-06","130000000","Sci-Fi"
"60684","Watchmen","0409459","162","7.6","185258983","2009-03-06","130000000","Action"
"60684","Watchmen","0409459","162","7.6","185258983","2009-03-06","130000000","Thriller"
"60684","Watchmen","0409459","162","7.6","185258983","2009-03-06","130000000","Drama"
"55207","Cashback","0409799","18","7.7","","2004-10-10","","Drama"
"55207","Cashback","0409799","18","7.7","","2004-10-10","","Comedy"
"83613","Cowboys & Aliens","0409847","119","6.0","174822325","2011-07-29","163000000","Action"
"83613","Cowboys & Aliens","0409847","119","6.0","174822325","2011-07-29","163000000","IMAX"
"83613","Cowboys & Aliens","0409847","119","6.0","174822325","2011-07-29","163000000","Sci-Fi"
"83613","Cowboys & Aliens","0409847","119","6.0","174822325","2011-07-29","163000000","Thriller"
"83613","Cowboys & Aliens","0409847","119","6.0","174822325","2011-07-29","163000000","Western"
"52950","Day Watch (Dnevnoy dozor)","0409904","132","6.5","38862717","2007-06-15","4200000","Action"
"52950","Day Watch (Dnevnoy dozor)","0409904","132","6.5","38862717","2007-06-15","4200000","Horror"
"52950","Day Watch (Dnevnoy dozor)","0409904","132","6.5","38862717","2007-06-15","4200000","Fantasy"
"52950","Day Watch (Dnevnoy dozor)","0409904","132","6.5","38862717","2007-06-15","4200000","Thriller"
"34271","Hustle & Flow","0410097","116","7.4","23563727","2005-07-22","8000000","Crime"
"34271","Hustle & Flow","0410097","116","7.4","23563727","2005-07-22","8000000","Drama"
"45668","Lake House, The","0410297","99","6.8","114830111","2006-06-16","40000000","Drama"
"45668","Lake House, The","0410297","99","6.8","114830111","2006-06-16","40000000","Fantasy"
"45668","Lake House, The","0410297","99","6.8","114830111","2006-06-16","40000000","Romance"
"58972","Nim's Island","0410377","96","6.0","100076342","2008-04-04","37000000","Comedy"
"58972","Nim's Island","0410377","96","6.0","100076342","2008-04-04","37000000","Fantasy"
"58972","Nim's Island","0410377","96","6.0","100076342","2008-04-04","37000000","Adventure"
"48231","Taxidermia","0410730","91","7.0","","2006-08-23","","Horror"
"48231","Taxidermia","0410730","91","7.0","","2006-08-23","","Drama"
"48231","Taxidermia","0410730","91","7.0","","2006-08-23","","Comedy"
"47465","Tideland","0410764","120","6.6","566611","2006-08-11","12000000","Thriller"
"47465","Tideland","0410764","120","6.6","566611","2006-08-11","12000000","Drama"
"47465","Tideland","0410764","120","6.6","566611","2006-08-11","12000000","Fantasy"
"53207","88 Minutes","0411061","108","5.9","16930884","2008-04-18","30000000","Crime"
"53207","88 Minutes","0411061","108","5.9","16930884","2008-04-18","30000000","Drama"
"53207","88 Minutes","0411061","108","5.9","16930884","2008-04-18","30000000","Thriller"
"53207","88 Minutes","0411061","108","5.9","16930884","2008-04-18","30000000","Mystery"
"57640","Hellboy II: The Golden Army","0411477","120","7.0","160388063","2008-07-11","85000000","Sci-Fi"
"57640","Hellboy II: The Golden Army","0411477","120","7.0","160388063","2008-07-11","85000000","Fantasy"
"57640","Hellboy II: The Golden Army","0411477","120","7.0","160388063","2008-07-11","85000000","Adventure"
"57640","Hellboy II: The Golden Army","0411477","120","7.0","160388063","2008-07-11","85000000","Action"
"80026","Tekken","0411951","92","4.8","967000","2010-03-20","30000000","Sci-Fi"
"80026","Tekken","0411951","92","4.8","967000","2010-03-20","30000000","Action"
"34437","Broken Flowers","0412019","106","7.2","46720491","2005-08-26","10000000","Comedy"
"34437","Broken Flowers","0412019","106","7.2","46720491","2005-08-26","10000000","Drama"
"43396","World's Fastest Indian, The","0412080","127","7.9","","2006-03-24","25000000","Drama"
"59273","Delirious","0412637","107","6.5","","2007-05-18","","Drama"
"59273","Delirious","0412637","107","6.5","","2007-05-18","","Comedy"
"121491","Off Beat","0412888","100","7.2","","2005-02-03","","Romance"
"121491","Off Beat","0412888","100","7.2","","2005-02-03","","Drama"
"42958","Little Manhattan","0412922","90","7.6","1117920","2006-01-05","385373","Romance"
"42958","Little Manhattan","0412922","90","7.6","1117920","2006-01-05","385373","Children"
"42958","Little Manhattan","0412922","90","7.6","1117920","2006-01-05","385373","Comedy"
"53993","Evan Almighty","0413099","96","5.4","173000000","2007-06-22","175000000","Comedy"
"53993","Evan Almighty","0413099","96","5.4","173000000","2007-06-22","175000000","Fantasy"
"53121","Shrek the Third","0413267","93","6.1","798958165","2007-05-18","160000000","Fantasy"
"53121","Shrek the Third","0413267","93","6.1","798958165","2007-05-18","160000000","Comedy"
"53121","Shrek the Third","0413267","93","6.1","798958165","2007-05-18","160000000","Adventure"
"53121","Shrek the Third","0413267","93","6.1","798958165","2007-05-18","160000000","Animation"
"53121","Shrek the Third","0413267","93","6.1","798958165","2007-05-18","160000000","Children"
"52722","Spider-Man 3","0413300","139","6.2","890871626","2007-05-04","258000000","Sci-Fi"
"52722","Spider-Man 3","0413300","139","6.2","890871626","2007-05-04","258000000","IMAX"
"52722","Spider-Man 3","0413300","139","6.2","890871626","2007-05-04","258000000","Action"
"52722","Spider-Man 3","0413300","139","6.2","890871626","2007-05-04","258000000","Adventure"
"52722","Spider-Man 3","0413300","139","6.2","890871626","2007-05-04","258000000","Thriller"
"45521","Wassup Rockers","0413466","111","6.0","634074","2006-04-05","","Comedy"
"45521","Wassup Rockers","0413466","111","6.0","634074","2006-04-05","","Drama"
"33154","Enron: The Smartest Guys in the Room","0413845","","","","","","Documentary"
"49647","Charlotte's Web","0413895","97","6.4","144000000","2006-12-15","85000000","Drama"
"49647","Charlotte's Web","0413895","97","6.4","144000000","2006-12-15","85000000","Children"
"49647","Charlotte's Web","0413895","97","6.4","144000000","2006-12-15","85000000","Comedy"
"49647","Charlotte's Web","0413895","97","6.4","144000000","2006-12-15","85000000","Fantasy"
"55274","Elizabeth: The Golden Age","0414055","114","6.9","74237563","2007-10-12","55000000","Drama"
"40629","Pride & Prejudice","0414387","129","7.8","121147947","2005-11-23","28000000","Drama"
"40629","Pride & Prejudice","0414387","129","7.8","121147947","2005-11-23","28000000","Romance"
"42718","District 13 (Banlieue 13)","0414852","84","7.2","9584131","2006-06-02","12000000","Sci-Fi"
"42718","District 13 (Banlieue 13)","0414852","84","7.2","9584131","2006-06-02","12000000","Action"
"42718","District 13 (Banlieue 13)","0414852","84","7.2","9584131","2006-06-02","12000000","Crime"
"43679","Final Destination 3","0414982","93","5.8","117719158","2006-02-10","25000000","Thriller"
"43679","Final Destination 3","0414982","93","5.8","117719158","2006-02-10","25000000","Mystery"
"43679","Final Destination 3","0414982","93","5.8","117719158","2006-02-10","25000000","Horror"
"48043","Fountain, The","0414993","96","7.3","15304890","2006-11-22","35000000","Romance"
"48043","Fountain, The","0414993","96","7.3","15304890","2006-11-22","35000000","Fantasy"
"48043","Fountain, The","0414993","96","7.3","15304890","2006-11-22","35000000","Drama"
"46970","Talladega Nights: The Ballad of Ricky Bobby","0415306","108","6.6","162966177","2006-08-04","72500000","Action"
